,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,ct1_664,664,834,427.0,13,12,14,17,156,./img/img_ct1_664.jpg,433,427.0,0.0
0,ct1_655,655,566,453.0,126,31,31,130,3906,./img/img_ct1_655.jpg,453,427.0,26.0
0,ct1_659,659,576,461.0,21,16,18,25,336,./img/img_ct1_659.jpg,461,453.0,8.0
0,ct1_653,653,816,461.0,33,29,31,37,957,./img/img_ct1_653.jpg,461,461.0,0.0
0,ct1_651,651,530,494.0,50,30,32,54,1500,./img/img_ct1_651.jpg,494,461.0,33.0
0,ct1_647,647,764,494.0,32,30,32,36,960,./img/img_ct1_647.jpg,500,494.0,0.0
0,ct1_648,648,817,494.0,88,31,31,92,2728,./img/img_ct1_648.jpg,499,494.0,0.0
0,ct1_650,650,839,494.0,25,10,10,29,250,./img/img_ct1_650.jpg,505,494.0,0.0
0,ct1_645,645,375,579.0,31,30,32,35,930,./img/img_ct1_645.jpg,579,494.0,85.0
0,ct1_633,633,430,579.0,110,31,31,114,3410,./img/img_ct1_633.jpg,579,579.0,0.0
0,ct1_792,792,746,597.0,16,9,11,20,144,./img/img_ct1_792.jpg,597,579.0,18.0
0,ct1_620,620,376,613.0,19,32,38,23,608,./img/img_ct1_620.jpg,620,597.0,16.0
0,ct1_610,610,485,613.0,109,31,31,113,3379,./img/img_ct1_610.jpg,621,613.0,0.0
0,ct1_623,623,932,613.0,68,36,38,72,2448,./img/img_ct1_623.jpg,617,613.0,0.0
0,ct1_631,631,1017,613.0,18,31,37,22,558,./img/img_ct1_631.jpg,613,613.0,0.0
0,ct1_614,614,551,638.0,19,10,12,23,190,./img/img_ct1_614.jpg,638,613.0,25.0
0,ct1_602,602,378,658.0,18,30,36,22,540,./img/img_ct1_602.jpg,662,638.0,20.0
0,ct1_596,596,414,658.0,181,31,31,185,5611,./img/img_ct1_596.jpg,662,658.0,0.0
0,ct1_592,592,613,658.0,34,31,33,38,1054,./img/img_ct1_592.jpg,662,658.0,0.0
0,ct1_606,606,932,658.0,30,31,35,34,930,./img/img_ct1_606.jpg,661,658.0,0.0
0,ct1_608,608,966,658.0,35,32,34,39,1120,./img/img_ct1_608.jpg,658,658.0,0.0
0,ct1_585,585,379,698.0,18,30,36,22,540,./img/img_ct1_585.jpg,705,658.0,40.0
0,ct1_577,577,472,698.0,124,30,30,128,3720,./img/img_ct1_577.jpg,705,698.0,0.0
0,ct1_574,574,613,698.0,36,30,32,40,1080,./img/img_ct1_574.jpg,705,698.0,0.0
0,ct1_572,572,666,698.0,18,29,35,22,522,./img/img_ct1_572.jpg,705,698.0,0.0
0,ct1_587,587,917,698.0,85,33,33,89,2805,./img/img_ct1_587.jpg,701,698.0,0.0
0,ct1_591,591,1019,698.0,18,31,37,22,558,./img/img_ct1_591.jpg,698,698.0,0.0
0,ct1_581,581,534,714.0,19,9,9,23,171,./img/img_ct1_581.jpg,717,698.0,16.0
0,ct1_758,758,707,714.0,13,9,11,17,117,./img/img_ct1_758.jpg,714,714.0,0.0
0,ct1_553,553,379,741.0,19,30,36,23,570,./img/img_ct1_553.jpg,748,714.0,27.0
0,ct1_542,542,472,741.0,124,30,30,128,3720,./img/img_ct1_542.jpg,748,741.0,0.0
0,ct1_556,556,613,741.0,35,31,33,39,1085,./img/img_ct1_556.jpg,747,741.0,0.0
0,ct1_558,558,737,741.0,72,30,30,76,2160,./img/img_ct1_558.jpg,746,741.0,0.0
0,ct1_561,561,917,741.0,86,31,31,90,2666,./img/img_ct1_561.jpg,744,741.0,0.0
0,ct1_567,567,925,741.0,19,12,14,23,228,./img/img_ct1_567.jpg,754,741.0,0.0
0,ct1_570,570,1020,741.0,18,31,37,22,558,./img/img_ct1_570.jpg,741,741.0,0.0
0,ct1_535,535,380,786.0,90,31,31,94,2790,./img/img_ct1_535.jpg,790,741.0,45.0
0,ct1_528,528,488,786.0,108,31,31,112,3348,./img/img_ct1_528.jpg,790,786.0,0.0
0,ct1_525,525,613,786.0,35,30,32,39,1050,./img/img_ct1_525.jpg,790,786.0,0.0
0,ct1_753,753,677,786.0,14,21,27,18,294,./img/img_ct1_753.jpg,794,786.0,0.0
0,ct1_540,540,773,786.0,71,32,32,75,2272,./img/img_ct1_540.jpg,786,786.0,0.0
0,ct1_522,522,861,786.0,18,12,14,22,216,./img/img_ct1_522.jpg,794,786.0,0.0
0,ct1_538,538,914,786.0,18,30,36,22,540,./img/img_ct1_538.jpg,787,786.0,0.0
0,ct1_505,505,524,829.0,143,31,31,147,4433,./img/img_ct1_505.jpg,832,786.0,43.0
0,ct1_514,514,914,829.0,30,30,34,34,900,./img/img_ct1_514.jpg,830,829.0,0.0
0,ct1_517,517,955,829.0,49,31,33,53,1519,./img/img_ct1_517.jpg,829,829.0,0.0
0,ct1_495,495,525,869.0,54,32,34,58,1728,./img/img_ct1_495.jpg,872,829.0,40.0
0,ct1_498,498,935,869.0,9,31,43,13,279,./img/img_ct1_498.jpg,870,869.0,0.0
0,ct1_499,499,955,869.0,50,32,34,54,1600,./img/img_ct1_499.jpg,869,869.0,0.0
0,ct1_475,475,436,909.0,72,21,21,76,1512,./img/img_ct1_475.jpg,918,869.0,40.0
0,ct1_480,480,526,909.0,89,30,30,93,2670,./img/img_ct1_480.jpg,913,909.0,0.0
0,ct1_484,484,787,909.0,236,33,33,240,7788,./img/img_ct1_484.jpg,909,909.0,0.0
0,ct1_493,493,788,909.0,139,29,29,143,4031,./img/img_ct1_493.jpg,911,909.0,0.0
0,ct1_491,491,940,909.0,31,23,25,35,713,./img/img_ct1_491.jpg,912,909.0,0.0
0,ct1_492,492,996,909.0,26,28,32,30,728,./img/img_ct1_492.jpg,911,909.0,0.0
0,ct1_438,438,383,989.0,283,32,32,287,9056,./img/img_ct1_438.jpg,991,909.0,80.0
0,ct1_466,466,843,989.0,71,31,31,75,2201,./img/img_ct1_466.jpg,989,989.0,0.0
0,ct1_455,455,932,989.0,74,31,31,78,2294,./img/img_ct1_455.jpg,989,989.0,0.0
0,ct1_471,471,848,999.0,14,9,11,18,126,./img/img_ct1_471.jpg,999,989.0,10.0
0,ct1_430,430,384,1032.0,67,30,30,71,2010,./img/img_ct1_430.jpg,1032,999.0,33.0
0,ct1_402,402,384,1069.0,72,32,32,76,2304,./img/img_ct1_402.jpg,1071,1032.0,37.0
0,ct1_412,412,494,1069.0,80,31,31,84,2480,./img/img_ct1_412.jpg,1070,1069.0,0.0
0,ct1_416,416,502,1069.0,19,11,13,23,209,./img/img_ct1_416.jpg,1080,1069.0,0.0
0,ct1_417,417,540,1069.0,15,9,11,19,135,./img/img_ct1_417.jpg,1077,1069.0,0.0
0,ct1_421,421,789,1069.0,109,32,32,113,3488,./img/img_ct1_421.jpg,1069,1069.0,0.0
0,ct1_383,383,384,1110.0,72,31,31,76,2232,./img/img_ct1_383.jpg,1111,1069.0,41.0
0,ct1_390,390,545,1110.0,82,32,32,86,2624,./img/img_ct1_390.jpg,1110,1110.0,0.0
0,ct1_368,368,384,1150.0,72,31,31,76,2232,./img/img_ct1_368.jpg,1151,1110.0,40.0
0,ct1_374,374,475,1150.0,65,30,30,69,1950,./img/img_ct1_374.jpg,1150,1150.0,0.0
0,ct1_715,715,573,1150.0,19,12,14,23,228,./img/img_ct1_715.jpg,1158,1150.0,0.0
0,ct1_714,714,695,1150.0,18,12,14,22,216,./img/img_ct1_714.jpg,1159,1150.0,0.0
0,ct1_716,716,732,1150.0,15,9,11,19,135,./img/img_ct1_716.jpg,1157,1150.0,0.0
0,ct1_367,367,777,1172.0,8,9,13,12,72,./img/img_ct1_367.jpg,1172,1150.0,22.0
0,ct1_366,366,795,1172.0,8,9,13,12,72,./img/img_ct1_366.jpg,1172,1172.0,0.0
0,ct1_365,365,813,1172.0,8,9,13,12,72,./img/img_ct1_365.jpg,1172,1172.0,0.0
0,ct1_364,364,831,1172.0,9,9,13,13,81,./img/img_ct1_364.jpg,1172,1172.0,0.0
0,ct1_344,344,384,1189.0,142,31,31,146,4402,./img/img_ct1_344.jpg,1190,1172.0,17.0
0,ct1_358,358,546,1189.0,47,31,33,51,1457,./img/img_ct1_358.jpg,1189,1189.0,0.0
0,ct1_326,326,384,1270.0,143,32,32,147,4576,./img/img_ct1_326.jpg,1270,1189.0,81.0
0,ct1_310,310,579,1270.0,142,31,31,146,4402,./img/img_ct1_310.jpg,1270,1270.0,0.0
0,ct1_286,286,384,1309.0,106,32,32,110,3392,./img/img_ct1_286.jpg,1310,1270.0,39.0
0,ct1_292,292,526,1309.0,107,32,32,111,3424,./img/img_ct1_292.jpg,1309,1309.0,0.0
0,ct1_284,284,496,1317.0,7,10,14,11,70,./img/img_ct1_284.jpg,1317,1309.0,8.0
0,ct1_283,283,496,1329.0,7,10,14,11,70,./img/img_ct1_283.jpg,1329,1317.0,12.0
0,ct1_271,271,386,1349.0,175,32,32,179,5600,./img/img_ct1_271.jpg,1350,1329.0,20.0
0,ct1_280,280,582,1349.0,80,32,32,84,2560,./img/img_ct1_280.jpg,1349,1349.0,0.0
0,ct1_269,269,688,1349.0,51,31,33,55,1581,./img/img_ct1_269.jpg,1350,1349.0,0.0
0,ct1_263,263,810,1349.0,54,31,33,58,1674,./img/img_ct1_263.jpg,1350,1349.0,0.0
0,ct1_255,255,882,1349.0,36,32,34,40,1152,./img/img_ct1_255.jpg,1350,1349.0,0.0
0,ct1_276,276,446,1360.0,16,9,11,20,144,./img/img_ct1_276.jpg,1367,1349.0,11.0
0,ct1_277,277,481,1360.0,21,14,16,25,294,./img/img_ct1_277.jpg,1360,1360.0,0.0
0,ct1_700,700,767,1360.0,13,10,12,17,130,./img/img_ct1_700.jpg,1363,1360.0,0.0
0,ct1_235,235,524,1430.0,72,32,32,76,2304,./img/img_ct1_235.jpg,1432,1360.0,70.0
0,ct1_243,243,919,1430.0,92,34,34,96,3128,./img/img_ct1_243.jpg,1430,1430.0,0.0
0,ct1_224,224,523,1471.0,109,34,34,113,3706,./img/img_ct1_224.jpg,1471,1430.0,41.0
0,ct1_222,222,938,1471.0,74,34,34,78,2516,./img/img_ct1_222.jpg,1472,1471.0,0.0
0,ct1_231,231,528,1484.0,15,10,12,19,150,./img/img_ct1_231.jpg,1484,1471.0,13.0
0,ct1_219,219,398,1557.0,18,32,38,22,576,./img/img_ct1_219.jpg,1557,1484.0,73.0
0,ct1_217,217,433,1557.0,31,32,36,35,992,./img/img_ct1_217.jpg,1557,1557.0,0.0
0,ct1_201,201,471,1557.0,51,32,34,55,1632,./img/img_ct1_201.jpg,1558,1557.0,0.0
0,ct1_199,199,540,1557.0,18,32,38,22,576,./img/img_ct1_199.jpg,1558,1557.0,0.0
0,ct1_207,207,631,1557.0,54,33,35,58,1782,./img/img_ct1_207.jpg,1557,1557.0,0.0
0,ct1_213,213,654,1557.0,20,9,9,24,180,./img/img_ct1_213.jpg,1563,1557.0,0.0
0,ct1_198,198,942,1557.0,10,33,45,14,330,./img/img_ct1_198.jpg,1558,1557.0,0.0
0,ct1_191,191,963,1557.0,51,33,35,55,1683,./img/img_ct1_191.jpg,1559,1557.0,0.0
0,ct1_210,210,654,1573.0,20,10,12,24,200,./img/img_ct1_210.jpg,1573,1557.0,16.0
0,ct1_184,184,397,1599.0,88,33,33,92,2904,./img/img_ct1_184.jpg,1599,1573.0,26.0
0,ct1_181,181,504,1599.0,54,33,35,58,1782,./img/img_ct1_181.jpg,1600,1599.0,0.0
0,ct1_180,180,943,1599.0,10,33,45,14,330,./img/img_ct1_180.jpg,1601,1599.0,0.0
0,ct1_173,173,964,1599.0,50,33,35,54,1650,./img/img_ct1_173.jpg,1601,1599.0,0.0
0,ct1_165,165,379,1641.0,88,33,33,92,2904,./img/img_ct1_165.jpg,1641,1599.0,42.0
0,ct1_153,153,485,1641.0,109,33,33,113,3597,./img/img_ct1_153.jpg,1642,1641.0,0.0
0,ct1_130,130,611,1641.0,37,32,34,41,1184,./img/img_ct1_130.jpg,1643,1641.0,0.0
0,ct1_142,142,668,1641.0,90,33,33,94,2970,./img/img_ct1_142.jpg,1642,1641.0,0.0
0,ct1_149,149,677,1641.0,15,22,26,19,330,./img/img_ct1_149.jpg,1648,1641.0,0.0
0,ct1_134,134,776,1641.0,73,33,33,77,2409,./img/img_ct1_134.jpg,1642,1641.0,0.0
0,ct1_125,125,867,1641.0,19,12,14,23,228,./img/img_ct1_125.jpg,1653,1641.0,0.0
0,ct1_126,126,869,1641.0,15,9,11,19,135,./img/img_ct1_126.jpg,1655,1641.0,0.0
0,ct1_127,127,959,1641.0,19,31,37,23,589,./img/img_ct1_127.jpg,1644,1641.0,0.0
0,ct1_112,112,377,1683.0,180,35,35,184,6300,./img/img_ct1_112.jpg,1683,1641.0,42.0
0,ct1_123,123,409,1683.0,17,9,11,21,153,./img/img_ct1_123.jpg,1685,1683.0,0.0
0,ct1_120,120,418,1683.0,26,21,23,30,546,./img/img_ct1_120.jpg,1692,1683.0,0.0
0,ct1_118,118,439,1683.0,17,10,12,21,170,./img/img_ct1_118.jpg,1699,1683.0,0.0
0,ct1_122,122,460,1683.0,20,20,24,24,400,./img/img_ct1_122.jpg,1686,1683.0,0.0
0,ct1_119,119,471,1683.0,26,21,23,30,546,./img/img_ct1_119.jpg,1693,1683.0,0.0
0,ct1_121,121,531,1683.0,19,25,29,23,475,./img/img_ct1_121.jpg,1691,1683.0,0.0
0,ct1_96,96,578,1683.0,82,32,32,86,2624,./img/img_ct1_96.jpg,1685,1683.0,0.0
0,ct1_110,110,687,1683.0,53,31,33,57,1643,./img/img_ct1_110.jpg,1684,1683.0,0.0
0,ct1_106,106,760,1683.0,35,31,33,39,1085,./img/img_ct1_106.jpg,1684,1683.0,0.0
0,ct1_108,108,769,1683.0,19,12,14,23,228,./img/img_ct1_108.jpg,1693,1683.0,0.0
0,ct1_101,101,813,1683.0,55,32,34,59,1760,./img/img_ct1_101.jpg,1684,1683.0,0.0
0,ct1_87,87,886,1683.0,37,31,33,41,1147,./img/img_ct1_87.jpg,1685,1683.0,0.0
0,ct1_80,80,377,1724.0,67,31,31,71,2077,./img/img_ct1_80.jpg,1724,1683.0,41.0
0,ct1_72,72,467,1724.0,36,32,34,40,1152,./img/img_ct1_72.jpg,1725,1724.0,0.0
0,ct1_63,63,521,1724.0,86,32,32,90,2752,./img/img_ct1_63.jpg,1726,1724.0,0.0
0,ct1_58,58,630,1724.0,70,31,31,74,2170,./img/img_ct1_58.jpg,1727,1724.0,0.0
0,ct1_52,52,551,1770.0,152,27,27,156,4104,./img/img_ct1_52.jpg,1770,1724.0,46.0
0,ct1_51,51,740,1770.0,27,27,31,31,729,./img/img_ct1_51.jpg,1771,1770.0,0.0
0,ct1_50,50,845,1770.0,7,25,39,11,175,./img/img_ct1_50.jpg,1771,1770.0,0.0
0,ct1_46,46,772,1779.0,58,18,18,62,1044,./img/img_ct1_46.jpg,1779,1770.0,9.0
0,ct1_41,41,489,1800.0,27,24,26,31,648,./img/img_ct1_41.jpg,1808,1779.0,21.0
0,ct1_40,40,527,1800.0,16,23,27,20,368,./img/img_ct1_40.jpg,1808,1800.0,0.0
0,ct1_25,25,553,1800.0,120,18,18,124,2160,./img/img_ct1_25.jpg,1812,1800.0,0.0
0,ct1_20,20,709,1800.0,121,25,25,125,3025,./img/img_ct1_20.jpg,1812,1800.0,0.0
0,ct1_34,34,867,1800.0,88,24,24,92,2112,./img/img_ct1_34.jpg,1810,1800.0,0.0
0,ct1_44,44,964,1800.0,15,21,25,19,315,./img/img_ct1_44.jpg,1802,1800.0,0.0
0,ct1_45,45,988,1800.0,25,19,21,29,475,./img/img_ct1_45.jpg,1800,1800.0,0.0
0,ct1_7,7,426,1837.0,85,27,27,89,2295,./img/img_ct1_7.jpg,1841,1800.0,37.0
0,ct1_12,12,519,1837.0,51,26,28,55,1326,./img/img_ct1_12.jpg,1840,1837.0,0.0
0,ct1_16,16,589,1837.0,67,25,25,71,1675,./img/img_ct1_16.jpg,1838,1837.0,0.0
0,ct1_14,14,664,1837.0,31,29,31,35,899,./img/img_ct1_14.jpg,1838,1837.0,0.0
0,ct1_15,15,671,1837.0,19,12,14,23,228,./img/img_ct1_15.jpg,1846,1837.0,0.0
0,ct1_4,4,714,1837.0,126,30,30,130,3780,./img/img_ct1_4.jpg,1845,1837.0,0.0
0,ct1_17,17,860,1837.0,87,35,35,91,3045,./img/img_ct1_17.jpg,1837,1837.0,0.0
0,ct1_6,6,794,1861.0,23,9,9,27,207,./img/img_ct1_6.jpg,1861,1837.0,24.0
