,id,uid,x,y,rw,rh,iw,ih,size,imgpath
0,mj1_73,73,831,1310,62,21,66,25,1302,./img/img_mj1_73.jpg
0,mj1_74,74,527,1293,18,18,22,22,324,./img/img_mj1_74.jpg
0,mj1_75,75,473,1291,43,21,47,25,903,./img/img_mj1_75.jpg
0,mj1_76,76,726,1287,168,22,172,26,3696,./img/img_mj1_76.jpg
0,mj1_77,77,631,1243,84,20,88,24,1680,./img/img_mj1_77.jpg
0,mj1_78,78,631,1197,63,20,67,24,1260,./img/img_mj1_78.jpg
0,mj1_79,79,704,1196,43,20,47,24,860,./img/img_mj1_79.jpg
0,mj1_80,80,707,1203,11,3,0,0,33,
0,mj1_81,81,99,1153,11,5,0,0,55,
0,mj1_82,82,473,1152,61,21,65,25,1281,./img/img_mj1_82.jpg
0,mj1_83,83,99,1138,4,8,0,0,32,
0,mj1_84,84,473,1129,137,21,141,25,2877,./img/img_mj1_84.jpg
0,mj1_85,85,504,1140,12,4,0,0,48,
0,mj1_86,86,883,1126,6,19,10,23,114,./img/img_mj1_86.jpg
0,mj1_87,87,777,1126,39,20,43,24,780,./img/img_mj1_87.jpg
0,mj1_88,88,96,1125,3,3,0,0,9,
0,mj1_89,89,473,1106,105,22,109,26,2310,./img/img_mj1_89.jpg
0,mj1_90,90,519,1110,13,3,0,0,39,
0,mj1_91,91,807,1103,83,20,87,24,1660,./img/img_mj1_91.jpg
0,mj1_92,92,828,1113,19,5,0,0,95,
0,mj1_93,93,859,1112,16,6,0,0,96,
0,mj1_94,94,502,1089,388,7,0,0,2716,
0,mj1_95,95,594,1092,11,3,0,0,33,
0,mj1_96,96,715,1091,15,3,0,0,45,
0,mj1_97,97,861,1089,14,3,0,0,42,
0,mj1_98,98,578,1059,73,23,77,27,1679,./img/img_mj1_98.jpg
0,mj1_99,99,662,1058,60,21,64,25,1260,./img/img_mj1_99.jpg
0,mj1_100,100,797,1057,52,22,56,26,1144,./img/img_mj1_100.jpg
0,mj1_101,101,831,1061,14,4,0,0,56,
0,mj1_102,102,568,1038,21,19,25,23,399,./img/img_mj1_102.jpg
0,mj1_103,103,473,1038,84,20,88,24,1680,./img/img_mj1_103.jpg
0,mj1_104,104,498,1045,11,3,0,0,33,
0,mj1_105,105,601,1037,40,20,44,24,800,./img/img_mj1_105.jpg
0,mj1_106,106,626,1047,12,5,0,0,60,
0,mj1_107,107,827,1035,43,20,47,24,860,./img/img_mj1_107.jpg
0,mj1_108,108,734,1035,42,21,46,25,882,./img/img_mj1_108.jpg
0,mj1_109,109,601,1015,40,19,44,23,760,./img/img_mj1_109.jpg
0,mj1_110,110,568,1015,21,19,25,23,399,./img/img_mj1_110.jpg
0,mj1_111,111,474,1015,83,20,87,24,1660,./img/img_mj1_111.jpg
0,mj1_112,112,498,1022,11,3,0,0,33,
0,mj1_113,113,725,1013,51,20,55,24,1020,./img/img_mj1_113.jpg
0,mj1_114,114,758,1016,14,4,0,0,56,
0,mj1_115,115,827,1012,42,20,46,24,840,./img/img_mj1_115.jpg
0,mj1_116,116,855,1022,11,4,0,0,44,
0,mj1_117,117,578,993,11,19,15,23,209,./img/img_mj1_117.jpg
0,mj1_118,118,475,993,91,21,95,25,1911,./img/img_mj1_118.jpg
0,mj1_119,119,543,1003,11,3,0,0,33,
0,mj1_120,120,499,997,11,12,15,16,132,./img/img_mj1_120.jpg
0,mj1_121,121,601,992,40,19,44,23,760,./img/img_mj1_121.jpg
0,mj1_122,122,734,990,42,20,46,24,840,./img/img_mj1_122.jpg
0,mj1_123,123,827,989,42,20,46,24,840,./img/img_mj1_123.jpg
0,mj1_124,124,578,970,11,19,15,23,209,./img/img_mj1_124.jpg
0,mj1_125,125,475,970,91,22,95,26,2002,./img/img_mj1_125.jpg
0,mj1_126,126,543,980,12,3,0,0,36,
0,mj1_127,127,499,974,11,12,15,16,132,./img/img_mj1_127.jpg
0,mj1_128,128,599,969,42,20,46,24,840,./img/img_mj1_128.jpg
0,mj1_129,129,626,979,12,5,0,0,60,
0,mj1_130,130,725,968,50,20,54,24,1000,./img/img_mj1_130.jpg
0,mj1_131,131,758,971,13,4,0,0,52,
0,mj1_132,132,826,967,43,19,47,23,817,./img/img_mj1_132.jpg
0,mj1_133,133,853,978,12,5,0,0,60,
0,mj1_134,134,578,948,11,19,15,23,209,./img/img_mj1_134.jpg
0,mj1_135,135,474,948,92,21,96,25,1932,./img/img_mj1_135.jpg
0,mj1_136,136,601,947,40,19,44,23,760,./img/img_mj1_136.jpg
0,mj1_137,137,725,945,50,20,54,24,1000,./img/img_mj1_137.jpg
0,mj1_138,138,757,948,14,4,0,0,56,
0,mj1_139,139,826,944,42,20,46,24,840,./img/img_mj1_139.jpg
0,mj1_140,140,854,954,11,4,0,0,44,
0,mj1_141,141,854,949,11,3,0,0,33,
0,mj1_142,142,578,925,11,19,15,23,209,./img/img_mj1_142.jpg
0,mj1_143,143,474,925,92,22,96,26,2024,./img/img_mj1_143.jpg
0,mj1_144,144,601,924,40,20,44,24,800,./img/img_mj1_144.jpg
0,mj1_145,145,724,922,50,21,54,25,1050,./img/img_mj1_145.jpg
0,mj1_146,146,757,926,13,4,0,0,52,
0,mj1_147,147,826,921,42,20,46,24,840,./img/img_mj1_147.jpg
0,mj1_148,148,473,903,51,21,55,25,1071,./img/img_mj1_148.jpg
0,mj1_149,149,600,902,40,19,44,23,760,./img/img_mj1_149.jpg
0,mj1_150,150,626,912,11,4,0,0,44,
0,mj1_151,151,536,902,52,20,56,24,1040,./img/img_mj1_151.jpg
0,mj1_152,152,724,900,50,20,54,24,1000,./img/img_mj1_152.jpg
0,mj1_153,153,757,903,13,4,0,0,52,
0,mj1_154,154,825,899,42,20,46,24,840,./img/img_mj1_154.jpg
0,mj1_155,155,474,881,42,19,46,23,798,./img/img_mj1_155.jpg
0,mj1_156,156,598,879,42,20,46,24,840,./img/img_mj1_156.jpg
0,mj1_157,157,733,878,39,19,43,23,741,./img/img_mj1_157.jpg
0,mj1_158,158,825,877,40,19,44,23,760,./img/img_mj1_158.jpg
0,mj1_159,159,784,877,31,20,35,24,620,./img/img_mj1_159.jpg
0,mj1_160,160,671,877,52,21,56,25,1092,./img/img_mj1_160.jpg
0,mj1_161,161,478,865,123,5,0,0,615,
0,mj1_162,162,569,866,11,3,0,0,33,
0,mj1_163,163,779,862,131,5,0,0,655,
0,mj1_164,164,851,863,11,3,0,0,33,
0,mj1_165,165,841,863,11,3,0,0,33,
0,mj1_166,166,694,856,73,20,77,24,1460,./img/img_mj1_166.jpg
0,mj1_167,167,613,856,72,22,76,26,1584,./img/img_mj1_167.jpg
0,mj1_168,168,577,834,42,20,46,24,840,./img/img_mj1_168.jpg
0,mj1_169,169,594,844,12,4,0,0,48,
0,mj1_170,170,804,831,63,22,67,26,1386,./img/img_mj1_170.jpg
0,mj1_171,171,577,811,50,21,54,25,1050,./img/img_mj1_171.jpg
0,mj1_172,172,671,788,59,20,63,24,1180,./img/img_mj1_172.jpg
0,mj1_173,173,618,787,43,22,47,26,946,./img/img_mj1_173.jpg
0,mj1_174,174,855,786,13,20,17,24,260,./img/img_mj1_174.jpg
0,mj1_175,175,115,779,2,2,0,0,4,
0,mj1_176,176,621,765,58,21,62,25,1218,./img/img_mj1_176.jpg
0,mj1_177,177,803,764,64,21,68,25,1344,./img/img_mj1_177.jpg
0,mj1_178,178,87,759,1,1,0,0,1,
0,mj1_179,179,577,744,80,22,84,26,1760,./img/img_mj1_179.jpg
0,mj1_180,180,813,741,52,22,56,26,1144,./img/img_mj1_180.jpg
0,mj1_181,181,847,745,14,4,0,0,56,
0,mj1_182,182,577,722,29,19,33,23,551,./img/img_mj1_182.jpg
0,mj1_183,183,617,720,60,21,64,25,1260,./img/img_mj1_183.jpg
0,mj1_184,184,803,719,62,21,66,25,1302,./img/img_mj1_184.jpg
0,mj1_185,185,802,697,63,21,67,25,1323,./img/img_mj1_185.jpg
0,mj1_186,186,544,676,123,43,127,47,5289,./img/img_mj1_186.jpg
0,mj1_187,187,494,676,41,20,45,24,820,./img/img_mj1_187.jpg
0,mj1_188,188,576,655,10,19,14,23,190,./img/img_mj1_188.jpg
0,mj1_189,189,617,654,63,42,67,46,2646,./img/img_mj1_189.jpg
0,mj1_190,190,596,654,52,21,56,25,1092,./img/img_mj1_190.jpg
0,mj1_191,191,492,654,42,19,46,23,798,./img/img_mj1_191.jpg
0,mj1_192,192,681,653,19,20,23,24,380,./img/img_mj1_192.jpg
0,mj1_193,193,547,653,19,21,23,25,399,./img/img_mj1_193.jpg
0,mj1_194,194,812,652,52,21,56,25,1092,./img/img_mj1_194.jpg
0,mj1_195,195,874,651,10,20,14,24,200,./img/img_mj1_195.jpg
0,mj1_196,196,513,631,32,20,36,24,640,./img/img_mj1_196.jpg
0,mj1_197,197,471,631,31,19,35,23,589,./img/img_mj1_197.jpg
0,mj1_198,198,1197,627,4,1,0,0,4,
0,mj1_199,199,544,609,61,22,65,26,1342,./img/img_mj1_199.jpg
0,mj1_200,200,492,609,42,19,46,23,798,./img/img_mj1_200.jpg
0,mj1_201,201,596,587,52,21,56,25,1092,./img/img_mj1_201.jpg
0,mj1_202,202,575,587,11,19,15,23,209,./img/img_mj1_202.jpg
0,mj1_203,203,680,586,19,20,23,24,380,./img/img_mj1_203.jpg
0,mj1_204,204,616,586,63,43,67,47,2709,./img/img_mj1_204.jpg
0,mj1_205,205,546,586,19,20,23,24,380,./img/img_mj1_205.jpg
0,mj1_206,206,491,586,44,20,48,24,880,./img/img_mj1_206.jpg
0,mj1_207,207,516,590,11,3,0,0,33,
0,mj1_208,208,811,585,52,21,56,25,1092,./img/img_mj1_208.jpg
0,mj1_209,209,849,594,11,6,0,0,66,
0,mj1_210,210,874,584,19,20,23,24,380,./img/img_mj1_210.jpg
0,mj1_211,211,877,588,11,5,0,0,55,
0,mj1_212,212,533,564,32,19,36,23,608,./img/img_mj1_212.jpg
0,mj1_213,213,470,563,53,20,57,24,1060,./img/img_mj1_213.jpg
0,mj1_214,214,667,543,10,20,14,24,200,./img/img_mj1_214.jpg
0,mj1_215,215,595,542,62,20,66,24,1240,./img/img_mj1_215.jpg
0,mj1_216,216,601,548,11,3,0,0,33,
0,mj1_217,217,690,541,19,20,23,24,380,./img/img_mj1_217.jpg
0,mj1_218,218,574,541,11,20,15,24,220,./img/img_mj1_218.jpg
0,mj1_219,219,491,541,40,19,44,23,760,./img/img_mj1_219.jpg
0,mj1_220,220,517,554,11,3,0,0,33,
0,mj1_221,221,811,540,52,21,56,25,1092,./img/img_mj1_221.jpg
0,mj1_222,222,546,540,19,21,23,25,399,./img/img_mj1_222.jpg
0,mj1_223,223,873,539,20,20,24,24,400,./img/img_mj1_223.jpg
0,mj1_224,224,876,543,11,5,0,0,55,
0,mj1_225,225,636,519,42,20,46,24,840,./img/img_mj1_225.jpg
0,mj1_226,226,584,519,42,20,46,24,840,./img/img_mj1_226.jpg
0,mj1_227,227,543,518,31,20,35,24,620,./img/img_mj1_227.jpg
0,mj1_228,228,557,522,11,13,15,17,143,./img/img_mj1_228.jpg
0,mj1_229,229,470,517,63,21,67,25,1323,./img/img_mj1_229.jpg
0,mj1_230,230,575,496,72,20,76,24,1440,./img/img_mj1_230.jpg
0,mj1_231,231,608,502,11,9,15,13,99,./img/img_mj1_231.jpg
0,mj1_232,232,608,498,11,5,0,0,55,
0,mj1_233,233,810,495,52,21,56,25,1092,./img/img_mj1_233.jpg
0,mj1_234,234,511,495,53,20,57,24,1060,./img/img_mj1_234.jpg
0,mj1_235,235,469,495,32,19,36,23,608,./img/img_mj1_235.jpg
0,mj1_236,236,872,494,20,19,24,23,380,./img/img_mj1_236.jpg
0,mj1_237,237,875,500,11,3,0,0,33,
0,mj1_238,238,875,498,11,3,0,0,33,
0,mj1_239,239,625,473,124,21,128,25,2604,./img/img_mj1_239.jpg
0,mj1_240,240,727,450,50,20,54,24,1000,./img/img_mj1_240.jpg
0,mj1_241,241,763,463,11,3,0,0,33,
0,mj1_242,242,698,450,19,20,23,24,380,./img/img_mj1_242.jpg
0,mj1_243,243,594,450,90,22,94,26,1980,./img/img_mj1_243.jpg
0,mj1_244,244,625,428,18,20,22,24,360,./img/img_mj1_244.jpg
0,mj1_245,245,583,428,32,19,36,23,608,./img/img_mj1_245.jpg
0,mj1_246,246,717,427,62,20,66,24,1240,./img/img_mj1_246.jpg
0,mj1_247,247,655,427,52,23,56,27,1196,./img/img_mj1_247.jpg
0,mj1_248,248,716,404,33,20,37,24,660,./img/img_mj1_248.jpg
0,mj1_249,249,624,404,84,21,88,25,1764,./img/img_mj1_249.jpg
0,mj1_250,250,662,340,22,24,26,28,528,./img/img_mj1_250.jpg
0,mj1_251,251,664,352,16,3,0,0,48,
0,mj1_252,252,664,343,16,3,0,0,48,
0,mj1_253,253,596,340,57,24,61,28,1368,./img/img_mj1_253.jpg
0,mj1_254,254,633,354,17,5,0,0,85,
0,mj1_255,255,599,350,15,4,0,0,60,
0,mj1_256,256,693,339,79,25,83,29,1975,./img/img_mj1_256.jpg
0,mj1_257,257,724,357,18,5,0,0,90,
0,mj1_258,258,695,348,13,5,0,0,65,
0,mj1_259,259,724,347,13,6,0,0,78,
0,mj1_260,260,708,343,16,15,20,19,240,./img/img_mj1_260.jpg
0,mj1_261,261,724,342,18,3,0,0,54,
0,mj1_262,262,752,341,18,4,0,0,72,
0,mj1_263,263,674,271,30,47,34,51,1410,./img/img_mj1_263.jpg
0,mj1_264,264,675,274,28,41,32,45,1148,./img/img_mj1_264.jpg
0,mj1_265,265,584,271,1,1,0,0,1,
0,mj1_266,266,565,263,260,69,264,73,17940,./img/img_mj1_266.jpg
0,mj1_267,267,770,314,34,8,0,0,272,
0,mj1_268,268,770,312,11,3,0,0,33,
0,mj1_269,269,794,311,12,5,0,0,60,
0,mj1_270,270,612,306,13,4,0,0,52,
0,mj1_271,271,610,297,13,8,0,0,104,
0,mj1_272,272,767,292,29,23,33,27,667,./img/img_mj1_272.jpg
0,mj1_273,273,755,285,13,3,0,0,39,
0,mj1_274,274,622,274,29,42,33,46,1218,./img/img_mj1_274.jpg
0,mj1_275,275,585,274,26,16,30,20,416,./img/img_mj1_275.jpg
0,mj1_276,276,734,273,20,42,24,46,840,./img/img_mj1_276.jpg
0,mj1_277,277,746,271,20,13,24,17,260,./img/img_mj1_277.jpg
0,mj1_278,278,566,269,44,55,48,59,2420,./img/img_mj1_278.jpg
0,mj1_279,279,612,267,104,57,108,61,5928,./img/img_mj1_279.jpg
0,mj1_280,280,717,266,51,57,55,61,2907,./img/img_mj1_280.jpg
0,mj1_281,281,770,265,36,43,40,47,1548,./img/img_mj1_281.jpg
0,mj1_282,282,11,196,2,1,0,0,2,
0,mj1_283,283,548,168,266,93,270,97,24738,./img/img_mj1_283.jpg
0,mj1_284,284,771,247,42,9,46,13,378,./img/img_mj1_284.jpg
0,mj1_285,285,567,241,19,15,23,19,285,./img/img_mj1_285.jpg
0,mj1_286,286,592,240,18,15,22,19,270,./img/img_mj1_286.jpg
0,mj1_287,287,638,233,16,18,20,22,288,./img/img_mj1_287.jpg
0,mj1_288,288,564,232,13,9,17,13,117,./img/img_mj1_288.jpg
0,mj1_289,289,562,229,12,4,0,0,48,
0,mj1_290,290,562,226,11,3,0,0,33,
0,mj1_291,291,560,221,11,4,0,0,44,
0,mj1_292,292,777,207,27,41,31,45,1107,./img/img_mj1_292.jpg
0,mj1_293,293,638,207,15,18,19,22,270,./img/img_mj1_293.jpg
0,mj1_294,294,567,207,17,21,21,25,357,./img/img_mj1_294.jpg
0,mj1_295,295,687,205,27,45,31,49,1215,./img/img_mj1_295.jpg
0,mj1_296,296,593,205,18,18,22,22,324,./img/img_mj1_296.jpg
0,mj1_297,297,673,203,57,55,61,59,3135,./img/img_mj1_297.jpg
0,mj1_298,298,576,203,25,36,29,40,900,./img/img_mj1_298.jpg
0,mj1_299,299,549,203,22,19,26,23,418,./img/img_mj1_299.jpg
0,mj1_300,300,770,202,41,5,0,0,205,
0,mj1_301,301,612,202,61,55,65,59,3355,./img/img_mj1_301.jpg
0,mj1_302,302,729,201,39,55,43,59,2145,./img/img_mj1_302.jpg
0,mj1_303,303,704,201,18,7,0,0,126,
0,mj1_304,304,797,200,12,3,0,0,36,
0,mj1_305,305,692,180,13,3,0,0,39,
0,mj1_306,306,664,170,48,34,52,38,1632,./img/img_mj1_306.jpg
0,mj1_307,307,446,75,513,1847,517,1851,947511,./img/img_mj1_307.jpg
0,mj1_308,308,448,79,510,1841,514,1845,938910,./img/img_mj1_308.jpg
